Study,ID,Hash,Position,Query_ID,Query,URL,Main,Search Engine,Speed,check canonical,check description,check external links,check h1,check https,check internal links,check kw_count,check kw_density,check kw_in_description-og-name,check kw_in_description-og-property,check kw_in_href,check kw_in_link-text,check kw_in_meta-content,check kw_in_meta-description,check kw_in_meta-og,check kw_in_meta-properties,check kw_in_source,check kw_in_title,check kw_in_title-meta,check kw_in_title-og,check kw_in_url,check nofollow,check og,check sitemap,check title,check title_h1_identical,check title_h1_match,check url_length,check viewport,check word_count,check wordpress,micros,micros counter,robots_txt,source ads,source company,source known,source news,source not optimized,source search engine,source shop,source top,tools ads,tools ads count,tools analytics,tools analytics count,tools caching,tools caching count,tools content,tools content count,tools seo,tools seo count,tools social,tools social count,decision_tree,rules
82,22932,4bfc47e8a050ecb86e97612067ccf904,61,336,"hochwasser","https://www.nlwkn.niedersachsen.de/startseite/hochwasser_kustenschutz/hochwasserschutz/hintergrundinformationen/wie_entsteht_hochwasser/fachliche-grundlagen-wie-entsteht-hochwasser-119741.html","https://www.nlwkn.niedersachsen.de/","Google",6.682,1,0,21,0,1,1450,140,8.348,0,0,230,47,2,0,0,0,69,1,1,0,1,0,0,1,1,0,0,180,1,1677,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Piwik,1,0,0,0,0,0,0,0,0,optimized,probably_not_optimized
82,23086,4dd7f04dc8bc14a6ea552ea1bcc19dbc,215,336,"hochwasser","https://www.erkrath.de/hochwasser","https://www.erkrath.de/","Google",17.618,0,1,4,1,1,762,25,4.118,0,1,31,15,4,1,1,0,37,1,0,1,1,0,1,0,1,0,2,21,1,607,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
82,23088,4e1aa8c58a140aaf9008fa406db30aca,217,336,"hochwasser","https://www.pinterest.de/pin/541206080218674276/","https://www.pinterest.de/","Google",3.872,1,1,1,1,1,330,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,36,1,323,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
82,23050,4e37a069efff9824f5b4b1e983649230,179,336,"hochwasser","https://www.wuestenrot.de/de/startseite/index.html","https://www.wuestenrot.de/","Google",6.507999999999999,1,1,27,1,1,157,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,38,1,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Google Tag Manager,1,0,0,0,0,0,0,0,0,optimized,probably_optimized
82,22940,5578759a04b75926257248334c2dfe41,69,336,"hochwasser","https://lfu.brandenburg.de/lfu/de/aufgaben/wasser/hochwasserschutz/","https://lfu.brandenburg.de/","Google",4.281000000000001,0,1,26,1,1,123,8,8.08,0,0,17,7,1,0,0,0,14,1,0,0,1,0,0,1,1,0,0,59,1,99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Piwik,1,0,0,0,0,0,0,0,0,optimized,probably_optimized
82,23030,5659f4497e0d5d4d44946a04d0c07607,159,336,"hochwasser","https://www.nak-nordost.de/","https://www.nak-nordost.de/","Google",5.047,1,0,96,1,1,123,3,18.75,0,0,8,0,0,0,0,0,8,0,0,0,0,0,1,1,1,0,1,15,1,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_not_optimized
82,22900,568716acb138227fff7f87ca65fa8f30,29,336,"hochwasser","https://www.hochwasser-hessen.de/","https://www.hochwasser-hessen.de/","Google",4.482,0,0,61,1,1,94,41,51.249,0,0,127,37,1,0,0,0,42,1,0,0,1,0,0,0,1,0,6,21,1,80,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
82,23013,597ded688436f68b0565ba96f4b9c564,142,336,"hochwasser","https://www.bmwi.de/Redaktion/DE/Pressemitteilungen/2021/07/20210721-zitat-altmaier-kabinettbeschluss-hochwasser-hilfen.html","https://www.bmwi.de/","Google",4.48,1,0,8,1,1,154,3,2.112,0,0,4,0,2,0,0,0,2,1,0,1,1,0,1,1,1,0,1,112,1,142,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Etracker,1,0,0,0,0,0,0,0,0,optimized,probably_not_optimized
82,22922,5aebd6f815336153c9e8ca8a3b74e703,51,336,"hochwasser","https://www.arbeitsagentur.de/unternehmen/informationen-kurzarbeit-hochwasser","https://www.arbeitsagentur.de/","Google",1.365,1,1,17,1,1,54,5,3.968,0,0,0,4,2,1,0,0,11,1,0,0,1,0,0,0,1,0,6,65,1,126,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
82,22999,5b0f98a1151e7b6833ff3a2fbaffed60,128,336,"hochwasser","https://www.ruhr24.de/nrw/nrw-hochwasser-sperrung-baldeneysee-harkortsee-hengsteysee-12-august-verbot-ruhrgebiet-90875785.html","https://www.ruhr24.de/","Google",9.051,1,1,16,1,1,74,3,4.477,0,1,8,1,4,1,1,0,10,1,0,1,1,9,1,0,1,0,0,114,1,67,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
82,23056,5b309d9bd6bc9317a949bfc96b1a1b92,185,336,"hochwasser","https://www.butjadingen.de/poi/poi/st-petri-kirche/sehenswertes.html","https://www.butjadingen.de/","Google",4.202,2,1,6,1,1,110,1,1.086,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,1,56,1,92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Google Tag Manager,1,0,0,0,0,0,0,0,0,optimized,probably_optimized
82,23052,5bc9bc6a8fe9f6b6a4e19890690781b3,181,336,"hochwasser","https://www.loz-news.de/lauenburg/9383-buergermeister-andreas-thiede-bietet-hochwasserhilfe-an","https://www.loz-news.de/","Google",6.382000000000001,0,1,9,1,1,65,2,18.181,0,0,7,0,4,0,0,0,3,1,0,1,1,7,1,1,1,0,1,82,1,11,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
82,23028,5bdb7c2b06eeb609cb2a04d09bc0f53c,157,336,"hochwasser","https://www.radioessen.de/artikel/essen-spektakulaere-tierrettung-im-hochwasser-1014722.html","https://www.radioessen.de/","Google",3.491,1,1,10,1,1,122,5,7.936,0,1,11,4,6,1,1,0,10,1,0,1,1,0,1,1,1,0,1,80,1,63,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
82,23021,5c0593f6caa43277ec78ef5a7536de48,150,336,"hochwasser","https://www.malteser.de/","https://www.malteser.de/","Google",2.613,1,1,33,1,1,178,4,2.453,0,0,17,0,0,0,0,0,7,0,0,0,0,17,0,0,1,0,2,12,1,163,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Google Tag Manager,1,0,0,0,0,0,0,0,0,optimized,optimized
82,22977,5eb366d5142bce4d074ffbd1bba3ae21,106,336,"hochwasser","https://www.altenwerder-werft.de/hochwasserschutz/","https://www.altenwerder-werft.de/","Google",3.247,1,0,3,0,1,22,1,16.666,0,0,1,0,0,0,0,0,8,1,0,0,1,0,0,0,1,0,0,38,1,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_not_optimized
82,22948,60b0a77e5de9b6963848a7c508859853,77,336,"hochwasser","https://lokalo.de/artikel/233729/pruem-toter-im-zurueckgehenden-hochwasser-gefunden/","https://lokalo.de/","Google",13.694,1,1,117,1,1,278,17,3.837,0,0,15,5,3,0,0,0,8,1,0,1,1,1,1,0,1,0,1,76,1,443,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Yoast SEO Plugin,1,0,0,optimized,optimized
82,23005,646d75fc5736696086193d135930c41f,134,336,"hochwasser","https://www.pcwelt.de/news/Hochwasser-Karte-Pegel-in-Echtzeit-verfolgen-11064379.html","https://www.pcwelt.de/","Google",18.634,1,1,55,1,1,139,5,3.355,0,1,8,2,8,1,1,0,17,1,0,1,1,5,1,0,1,0,1,73,0,149,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
82,22981,67a7ca625e8678f4bd9780baf30b53d0,110,336,"hochwasser","https://www.bpb.de/gesellschaft/umwelt/hochwasserschutz/","https://www.bpb.de/","Google",5.268,1,1,18,1,1,568,20,4.662,0,1,62,12,6,1,1,0,23,1,0,1,1,1,1,1,1,0,0,44,0,429,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Piwik,1,0,0,0,0,0,0,0,0,optimized,probably_optimized
82,22961,6943448f18954517d2205061781ead14,90,336,"hochwasser","https://www.tagesspiegel.de/politik/die-hochwasser-katastrophe-und-die-folgen-welche-hilfen-die-betroffenen-jetzt-erhalten-sollen/27432694.html","https://www.tagesspiegel.de/","Google",27.308000000000003,1,1,18,0,1,56,2,5.0,0,1,10,1,4,1,1,0,12,1,0,0,1,1,1,0,1,0,0,131,1,40,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
82,22930,6c85527df4dab09a2deebbac57f4b5c5,59,336,"hochwasser","https://www.duisburg.de/wohnenleben/wasser/hochwasser-vorsorge-und-schutz.php","https://www.duisburg.de/","Google",3.8710000000000004,0,1,15,1,1,50,4,20.0,0,1,10,0,3,1,1,0,26,1,0,1,1,0,1,1,1,0,11,65,1,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
82,23073,6db51b51cac747441606fe2d6472bfdb,202,336,"hochwasser","https://www.24hamburg.de/","https://www.24hamburg.de/","Google",4.565,1,1,1,1,1,136,4,1.212,0,0,6,1,0,0,0,0,3,0,0,0,0,1,1,0,1,0,1,13,1,330,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
82,22955,6fa2deec7884247e3aefb8267b55c75d,84,336,"hochwasser","https://www.merkur.de/politik/merkel-kanzlerin-live-ticker-hochwasser-nrw-rheinland-pfalz-corona-sommer-pk-zr-90876387.html","https://www.merkur.de/","Google",5.376,1,1,17,1,1,148,5,6.172,0,1,8,1,4,1,1,0,11,1,0,0,1,13,1,0,1,0,0,111,1,81,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
82,22899,70a301606b679746e6e9d159c27f602d,28,336,"hochwasser","https://www.umwelt.nrw.de/umwelt/umwelt-und-wasser/gewaesser/hochwasser","https://www.umwelt.nrw.de/","Google",6.886,1,0,142,0,1,204,15,4.687,0,0,17,6,0,0,0,0,30,1,0,0,1,0,0,1,1,0,0,59,1,320,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_not_optimized
82,22914,717056352f002a8b87a68cb5e8a818b1,43,336,"hochwasser","https://hochwassermanagement.rlp-umwelt.de/servlet/is/8662/","https://hochwassermanagement.rlp-umwelt.de/","Google",3.91,0,0,6,0,1,84,50,43.103,0,0,9,17,0,0,0,0,44,1,0,0,1,0,0,1,1,0,0,51,1,116,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
82,22886,734cdcdd8015036ad049600d8c6aec12,15,336,"hochwasser","https://www.bbk.bund.de/DE/Warnung-Vorsorge/Tipps-Notsituationen/Hochwasser/hochwasser_node.html","https://www.bbk.bund.de/","Google",1.4069999999999998,1,1,7,1,1,121,3,5.357,0,0,12,0,5,1,0,0,8,1,1,1,1,0,1,1,1,0,0,84,1,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
82,23066,73981098b2e636b313b9d7927e83cdee,195,336,"hochwasser","https://reitschuster.de/post/tagesthemen-missbrauchen-hochwasser-katastrophe-fuer-propaganda/","https://reitschuster.de/","Google",20.846,1,1,26,1,1,217,3,3.157,0,0,5,1,2,0,0,0,10,1,0,1,1,3,1,0,1,0,0,85,1,95,0,#rel-tag,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
82,22989,740880357ff2394a3f91bccbf4666658,118,336,"hochwasser","https://www.wbv-untere-elde.de/seite/280709/hochwasserschutz.html","https://www.wbv-untere-elde.de/","Google",3.6310000000000002,0,0,3,1,1,81,6,17.142,0,0,9,1,2,0,0,0,8,1,0,1,1,4,1,0,1,0,0,53,0,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_not_optimized
82,22992,7440662a7e362bcf4cd4384492a5742e,121,336,"hochwasser","https://www.nochoffen.de/innenstadt-hochwasser-bar","https://www.nochoffen.de/","Google",9.972000000000001,1,1,0,1,1,26,4,4.494,0,0,4,0,2,1,0,0,5,1,0,0,1,2,1,1,1,0,2,38,1,89,0,0,0,1,0,0,0,0,0,0,0,0,Google Ads,1,Google Tag Manager,1,0,0,0,0,0,0,0,0,optimized,probably_optimized
82,23039,78c7d75c295c8893369ff6d28bb86239,168,336,"hochwasser","https://www.dbv.de/","https://www.dbv.de/","Google",2.9219999999999997,1,1,20,1,1,152,2,1.36,0,0,2,0,0,0,0,0,3,0,0,0,0,1,1,0,1,0,0,7,1,147,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
82,22964,79056c125e3ed3e3b487b415ac5573df,93,336,"hochwasser","https://www.umweltdaten.landsh.de/public/hsi/impressum.html","https://www.umweltdaten.landsh.de/","Google",4.333,0,1,1,1,1,11,1,10.0,0,0,1,0,2,1,0,0,1,1,0,0,0,0,0,1,1,0,2,47,1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
82,22969,790e61b66e8d13ca4cefd322063797f8,98,336,"hochwasser","https://lbm.rlp.de/de/aktuelles/detail/news/News/detail/strassensperrungen-wegen-hochwasser-2/","https://lbm.rlp.de/","Google",1.9169999999999998,1,1,5,0,1,135,2,1.666,0,1,1,1,5,1,1,0,3,1,0,1,1,0,1,1,1,0,0,86,1,120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Piwik,1,0,0,0,0,0,0,0,0,optimized,probably_optimized
82,22890,7975c0aae8529797e90fb60f7eb3e7dd,19,336,"hochwasser","https://de.dwa.de/de/thema-hochwasser.html","https://de.dwa.de/","Google",7.042000000000001,0,0,2,1,1,0,24,7.25,0,0,12,11,0,0,0,0,47,1,0,0,1,0,0,1,1,0,0,34,1,331,0,0,0,1,0,0,1,1,0,0,0,1,0,0,Piwik,1,0,0,0,0,0,0,0,0,optimized,optimized
82,23007,79c18c01c77f7bd6483ac6a0192e1486,136,336,"hochwasser","https://www.ln-online.de/ahrensburg","https://www.ln-online.de/","Google",3.0239999999999996,0,1,50,1,1,321,5,2.293,0,0,8,2,0,0,0,0,3,0,0,0,0,30,1,0,1,0,0,23,0,218,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
82,22953,7b45e89151ad655e0d5b140dda385489,82,336,"hochwasser","https://www.otterndorf.de/strand-watt/tidenkalender","https://www.otterndorf.de/","Google",3.873,1,1,16,0,1,68,0,0.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,39,1,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Google Tag Manager,1,0,0,0,0,0,0,0,0,optimized,probably_optimized
82,23040,7fecbbe5e7943b0cf9e30985c2403bf0,169,336,"hochwasser","https://www.hansabauberatung.de/feuchte-waende/nasse-waende-feuchte-keller.html","https://www.hansabauberatung.de/","Google",1.508,0,1,10,0,1,75,4,5.479,0,0,3,1,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,67,1,73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
82,22987,80d7b18f1f0e1df679bcae0a80925d9f,116,336,"hochwasser","https://www.umweltbundesamt.de/publikationen/hochwasser","https://www.umweltbundesamt.de/","Google",2.339,1,0,9,1,1,2172,12,0.349,0,0,14,12,11,0,0,0,20,1,0,1,1,6,1,1,1,0,1,43,1,3436,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
82,23078,814dd57936842faa81aae0fd39e66108,207,336,"hochwasser","https://www.labelversand.de/Seite-/-Kategorie-2/Umweltgefahren","https://www.labelversand.de/","Google",8.229,1,1,0,1,1,180,1,0.729,0,0,0,1,1,0,0,0,1,0,0,0,0,5,1,0,1,0,0,50,1,137,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
82,23081,82ade2818e6e64fb855fe85f063a6e3e,210,336,"hochwasser","https://www.drk-ahrensburg.de/angebote/engagement/ehrenamt.html","https://www.drk-ahrensburg.de/","Google",3.5980000000000003,1,1,7,1,1,82,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,51,1,68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
82,23000,8593a8d505b0c73f3ca1178aa838687d,129,336,"hochwasser","https://www.pnp.de/lokales/landkreis-deggendorf/plattling/Auto-bei-Plattlinger-Isar-von-Wasser-mitgerissen-Frau-rettet-sich-und-Hund-4049646.html","https://www.pnp.de/","Google",6.236000000000001,0,1,0,1,1,13,6,2.166,0,1,6,1,3,1,1,0,5,1,0,1,0,6,1,1,1,0,1,133,1,277,0,0,0,1,0,0,0,1,0,0,0,1,0,0,Google Tag Manager,1,0,0,0,0,0,0,0,0,optimized,optimized
82,22945,861336cbd842362e36a331c769a061a7,74,336,"hochwasser","https://www.ndr.de/geschichte/chronologie/Hochwasser-Katastrophe-2002-Die-Jahrhundertflut-an-der-Elbeelbehochwasser165.html","https://www.ndr.de/","Google",0.506,1,1,12,1,1,153,4,2.797,0,0,15,3,7,0,0,0,20,1,1,1,1,0,1,0,1,0,0,112,1,143,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
82,23046,868112d9c00b12540dd1f181b97f907f,175,336,"hochwasser","https://de.windfinder.com/tide/baltische-sv_dove-elbe","https://de.windfinder.com/","Google",1.198,1,1,10,1,1,61,0,0.0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,1,0,1,0,0,45,1,52,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
82,22875,87e8c83cf96844cd72bdb286d706b544,4,336,"hochwasser","https://rp-online.de/nrw/panorama/hochwasser-in-nrw-protokoll-der-flutkatastrophe-nach-tagen-und-stunden_aid-61702613","https://rp-online.de/","Google",0.9,1,1,32,1,1,217,3,3.333,0,0,3,0,5,0,0,0,2,1,0,1,1,8,1,0,1,0,1,109,1,90,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
82,22993,89350c17c9be3ff431dab3bdaefd3d24,122,336,"hochwasser","https://www.bildarchiv-hamburg.de/fotos/52/Hochwasser+in+Hamburg+-+Sturmflut./37/4753_0672+Hochwasser+an+der+Strandperle+-+Wellen+am+Elbufer.","https://www.bildarchiv-hamburg.de/","Google",0.5760000000000001,0,0,9,1,1,66,3,42.857,0,0,57,23,1,0,0,0,27,1,0,0,1,0,0,0,1,0,2,129,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,probably_optimized,probably_not_optimized
82,22967,893d6802049d06c5da78e5d2f866c253,96,336,"hochwasser","https://www.tz.de/muenchen/stadt/muenchen-hochwasser-isar-surfer-video-instagram-verbot-lebensgefahr-90874268.html","https://www.tz.de/","Google",6.096,1,1,11,1,1,105,5,11.363,0,0,12,1,3,0,0,0,6,1,0,1,1,9,1,0,1,0,0,102,1,44,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
82,22998,8a15593495bcc6ed7c48cad91f5252aa,127,336,"hochwasser","https://www.abendzeitung-muenchen.de/muenchen/isar-hochwasser-in-muenchen-surfer-video-sorgt-fuer-aufsehen-art-743481","https://www.abendzeitung-muenchen.de/","Google",1.4509999999999998,1,1,14,1,1,131,1,2.631,0,0,2,0,5,0,0,0,8,1,0,1,1,1,1,0,1,0,1,105,1,38,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
82,23032,8be576e6a81711e898c17c9a205f64e7,161,336,"hochwasser","http://www.feuerwehr.de/","http://www.feuerwehr.de/","Google",9.25,0,0,0,0,0,0,2,0.246,0,0,0,2,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,13,0,810,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
82,23017,8bf0dc30fefe5c7cad6c6b7a6094f890,146,336,"hochwasser","https://www.aerzteblatt.de/nachrichten/125716/Das-Hochwasser-stand-zwei-Meter-im-Untergeschoss","https://www.aerzteblatt.de/","Google",5.343999999999999,1,1,32,1,1,283,5,3.401,0,1,20,2,4,1,1,0,10,1,0,1,1,0,1,0,1,0,1,82,1,147,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
82,22908,8d0580d77d32f0012089aa6330d64bf0,37,336,"hochwasser","https://www.bruehl.de/hochwasserschutz.aspx","https://www.bruehl.de/","Google",2.312,1,1,34,1,1,146,8,5.194,0,0,4,5,4,0,0,0,21,2,0,1,1,0,1,0,1,0,0,31,1,154,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Google Analytics###Global Site Tag,2,0,0,0,0,0,0,0,0,optimized,probably_optimized
82,22980,8dd4fba022423db280300eee3e68d207,109,336,"hochwasser","https://stormarnlive.de/2020/03/29/hochwasser-in-luebeck-ueberschwemmung-an-der-obertrave/","https://stormarnlive.de/","Google",7.216,1,1,47,1,1,133,4,11.428,0,2,12,1,7,0,2,0,8,1,0,1,1,9,1,0,1,0,4,82,1,35,1,0,0,1,0,0,0,0,0,0,0,0,plista,1,WP Statistics,1,0,0,0,0,Yoast SEO Plugin,1,0,0,optimized,optimized
82,22997,8faec30487dc7d43d757ba8af9c9036b,126,336,"hochwasser","https://www.dr-ing-binnewies.de/projekt/hochwasserschutz-hafenstrasse/","https://www.dr-ing-binnewies.de/","Google",3.1519999999999997,1,1,0,1,1,43,2,18.181,0,0,2,0,3,0,0,0,5,1,0,0,1,0,1,0,1,0,0,58,1,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
82,22946,91a23812a9c70f6a092b9eb36d76ada8,75,336,"hochwasser","https://www.wa.de/nordrhein-westfalen/hochwasser-nrw-tote-euskirchen-erftstadt-blessem-hagen-sachspenden-vermisste-hilfe-armin-laschet-90866339.html","https://www.wa.de/","Google",2.955,1,1,20,1,1,132,24,10.3,0,1,22,7,5,1,1,0,57,1,0,1,1,12,1,0,1,0,0,136,1,233,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
82,23006,92797a1c937f7416df35bf3c5cc31af8,135,336,"hochwasser","https://www.erc09.de/termine/kategorie/hochwasser/tag/2021-08-01/","https://www.erc09.de/","Google",3.967,1,0,2,1,1,54,2,8.333,0,0,13,2,0,0,0,0,7,0,0,0,1,0,1,0,1,0,0,53,1,24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SuperPWA - Progressive Web Apps Plugin For WordPress,1,Yoast SEO Plugin,1,0,0,optimized,optimized
82,22974,92fbf70c98bf97829ee5591bc092f4c7,103,336,"hochwasser","https://lsbg.hamburg.de/gewaesser-und-hochwasserschutz/4484680/niederhafen/","https://lsbg.hamburg.de/","Google",8.356,1,1,23,1,1,92,5,2.252,0,0,4,4,5,1,0,0,19,1,0,1,1,2,1,0,1,0,0,67,1,222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
82,22996,93ff286201186e2d6aa6ab7612400584,125,336,"hochwasser","https://www.deutschlandfunk.de/starkregen-und-hochwasser-wie-der-staedtebau-auf-die.2897.de.html?dram:article_id=500373","https://www.deutschlandfunk.de/","Google",3.1710000000000003,1,1,37,1,1,131,7,7.446,0,0,12,2,3,0,0,0,17,1,0,1,1,0,1,0,1,0,1,107,1,94,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
82,23067,94a7d8feda7466bb0f0e6630c382f665,196,336,"hochwasser","https://sveichede.de/index.php/news/236-sve-trainiert-in-der-maac-ahrensburg","https://sveichede.de/","Google",2.303,0,1,13,1,1,70,1,1.587,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,68,1,63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
82,23049,95a9e4a0c76999e5a2d0af7ede7f7f90,178,336,"hochwasser","https://stodo.news/ff-stockelsdorf-im-nrw-einsatz","https://stodo.news/","Google",1.258,1,1,0,0,1,44,2,2.898,0,0,2,1,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,41,1,69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
82,22924,96cb7563c38b445c12516ffdf94deb03,53,336,"hochwasser","https://www.steb-koeln.de/hochwasser-und-ueberflutungsschutz/wasserstandsvorhersage/wasserstandsvorhersage.jsp","https://www.steb-koeln.de/","Google",1.462,0,1,15,1,1,100,10,9.708,0,0,15,9,0,0,0,0,15,0,0,0,1,0,0,1,1,0,14,98,1,103,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Google Tag Manager,1,0,0,0,0,0,0,0,0,optimized,optimized
82,23018,972aec73c9f205e707a652887e2745cd,147,336,"hochwasser","https://www.boizenburg.de/portal/seiten/freiluftausstellung-einflussreich-900000035-28851.html","https://www.boizenburg.de/","Google",2.853,1,1,11,1,1,256,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,2,82,1,212,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
82,22956,972e5b1892b89e69b80f7258996de639,85,336,"hochwasser","https://www.tas-hochwasserschutz.de/","https://www.tas-hochwasserschutz.de/","Google",6.159,0,1,8,0,1,82,44,44.0,0,0,81,0,2,0,0,0,15,0,0,0,1,3,1,1,1,0,0,24,1,100,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
82,23024,99f1841336f6788bfc60426da95e3b9f,153,336,"hochwasser","https://kommunal.de/kastastrophe-hochwasser-kommunen-mehr-schutz","https://kommunal.de/","Google",5.343,1,1,11,1,1,66,2,8.695,0,1,3,0,7,1,1,0,13,1,0,1,1,0,1,0,1,0,1,56,1,23,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
